game_name;game_id;game_type;provider;is_enabled;is_demo_supported;is_freespins_supported;is_jackpot_supported;is_live_supported;lines;platform;jurisdictions;images;options
Casino game877;casino_game877;casino;rgpi;true;true;false;false;false;877;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game878;casino_game878;casino;rgpi;true;true;false;false;false;878;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game879;casino_game879;casino;rgpi;true;true;false;false;false;879;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game880;casino_game880;casino;rgpi;true;true;false;false;false;880;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game881;casino_game881;casino;rgpi;true;true;false;false;false;881;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game882;casino_game882;casino;rgpi;true;true;false;false;false;882;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game883;casino_game883;casino;rgpi;true;true;false;false;false;883;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game884;casino_game884;casino;rgpi;true;true;false;false;false;884;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game885;casino_game885;casino;rgpi;true;true;false;false;false;885;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game886;casino_game886;casino;rgpi;true;true;false;false;false;886;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game887;casino_game887;casino;rgpi;true;true;false;false;false;887;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game888;casino_game888;casino;rgpi;true;true;false;false;false;888;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game889;casino_game889;casino;rgpi;true;true;false;false;false;889;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game890;casino_game890;casino;rgpi;true;true;false;false;false;890;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game891;casino_game891;casino;rgpi;true;true;false;false;false;891;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game892;casino_game892;casino;rgpi;true;true;false;false;false;892;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game893;casino_game893;casino;rgpi;true;true;false;false;false;893;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game894;casino_game894;casino;rgpi;true;true;false;false;false;894;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game895;casino_game895;casino;rgpi;true;true;false;false;false;895;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game896;casino_game896;casino;rgpi;true;true;false;false;false;896;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game897;casino_game897;casino;rgpi;true;true;false;false;false;897;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game898;casino_game898;casino;rgpi;true;true;false;false;false;898;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game899;casino_game899;casino;rgpi;true;true;false;false;false;899;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game900;casino_game900;casino;rgpi;true;true;false;false;false;900;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game901;casino_game901;casino;rgpi;true;true;false;false;false;901;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game902;casino_game902;casino;rgpi;true;true;false;false;false;902;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game903;casino_game903;casino;rgpi;true;true;false;false;false;903;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game904;casino_game904;casino;rgpi;true;true;false;false;false;904;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game905;casino_game905;casino;rgpi;true;true;false;false;false;905;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game906;casino_game906;casino;rgpi;true;true;false;false;false;906;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game907;casino_game907;casino;rgpi;true;true;false;false;false;907;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game908;casino_game908;casino;rgpi;true;true;false;false;false;908;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game909;casino_game909;casino;rgpi;true;true;false;false;false;909;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game910;casino_game910;casino;rgpi;true;true;false;false;false;910;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game911;casino_game911;casino;rgpi;true;true;false;false;false;911;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game912;casino_game912;casino;rgpi;true;true;false;false;false;912;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game913;casino_game913;casino;rgpi;true;true;false;false;false;913;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game914;casino_game914;casino;rgpi;true;true;false;false;false;914;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game915;casino_game915;casino;rgpi;true;true;false;false;false;915;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game916;casino_game916;casino;rgpi;true;true;false;false;false;916;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game917;casino_game917;casino;rgpi;true;true;false;false;false;917;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game918;casino_game918;casino;rgpi;true;true;false;false;false;918;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game919;casino_game919;casino;rgpi;true;true;false;false;false;919;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game920;casino_game920;casino;rgpi;true;true;false;false;false;920;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game921;casino_game921;casino;rgpi;true;true;false;false;false;921;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game922;casino_game922;casino;rgpi;true;true;false;false;false;922;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game923;casino_game923;casino;rgpi;true;true;false;false;false;923;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game924;casino_game924;casino;rgpi;true;true;false;false;false;924;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game925;casino_game925;casino;rgpi;true;true;false;false;false;925;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game926;casino_game926;casino;rgpi;true;true;false;false;false;926;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game927;casino_game927;casino;rgpi;true;true;false;false;false;927;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game928;casino_game928;casino;rgpi;true;true;false;false;false;928;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game929;casino_game929;casino;rgpi;true;true;false;false;false;929;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game930;casino_game930;casino;rgpi;true;true;false;false;false;930;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game931;casino_game931;casino;rgpi;true;true;false;false;false;931;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game932;casino_game932;casino;rgpi;true;true;false;false;false;932;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game933;casino_game933;casino;rgpi;true;true;false;false;false;933;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game934;casino_game934;casino;rgpi;true;true;false;false;false;934;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game935;casino_game935;casino;rgpi;true;true;false;false;false;935;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game936;casino_game936;casino;rgpi;true;true;false;false;false;936;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game937;casino_game937;casino;rgpi;true;true;false;false;false;937;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game938;casino_game938;casino;rgpi;true;true;false;false;false;938;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game939;casino_game939;casino;rgpi;true;true;false;false;false;939;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game940;casino_game940;casino;rgpi;true;true;false;false;false;940;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game941;casino_game941;casino;rgpi;true;true;false;false;false;941;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game942;casino_game942;casino;rgpi;true;true;false;false;false;942;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game943;casino_game943;casino;rgpi;true;true;false;false;false;943;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game944;casino_game944;casino;rgpi;true;true;false;false;false;944;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game945;casino_game945;casino;rgpi;true;true;false;false;false;945;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game946;casino_game946;casino;rgpi;true;true;false;false;false;946;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game947;casino_game947;casino;rgpi;true;true;false;false;false;947;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game948;casino_game948;casino;rgpi;true;true;false;false;false;948;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game949;casino_game949;casino;rgpi;true;true;false;false;false;949;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game950;casino_game950;casino;rgpi;true;true;false;false;false;950;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game951;casino_game951;casino;rgpi;true;true;false;false;false;951;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game952;casino_game952;casino;rgpi;true;true;false;false;false;952;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game953;casino_game953;casino;rgpi;true;true;false;false;false;953;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game954;casino_game954;casino;rgpi;true;true;false;false;false;954;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game955;casino_game955;casino;rgpi;true;true;false;false;false;955;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game956;casino_game956;casino;rgpi;true;true;false;false;false;956;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game957;casino_game957;casino;rgpi;true;true;false;false;false;957;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game958;casino_game958;casino;rgpi;true;true;false;false;false;958;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game959;casino_game959;casino;rgpi;true;true;false;false;false;959;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game960;casino_game960;casino;rgpi;true;true;false;false;false;960;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game961;casino_game961;casino;rgpi;true;true;false;false;false;961;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game962;casino_game962;casino;rgpi;true;true;false;false;false;962;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game963;casino_game963;casino;rgpi;true;true;false;false;false;963;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game964;casino_game964;casino;rgpi;true;true;false;false;false;964;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game965;casino_game965;casino;rgpi;true;true;false;false;false;965;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game966;casino_game966;casino;rgpi;true;true;false;false;false;966;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game967;casino_game967;casino;rgpi;true;true;false;false;false;967;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game968;casino_game968;casino;rgpi;true;true;false;false;false;968;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game969;casino_game969;casino;rgpi;true;true;false;false;false;969;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game970;casino_game970;casino;rgpi;true;true;false;false;false;970;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game971;casino_game971;casino;rgpi;true;true;false;false;false;971;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game972;casino_game972;casino;rgpi;true;true;false;false;false;972;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game973;casino_game973;casino;rgpi;true;true;false;false;false;973;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game974;casino_game974;casino;rgpi;true;true;false;false;false;974;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game975;casino_game975;casino;rgpi;true;true;false;false;false;975;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game976;casino_game976;casino;rgpi;true;true;false;false;false;976;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game977;casino_game977;casino;rgpi;true;true;false;false;false;977;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game978;casino_game978;casino;rgpi;true;true;false;false;false;978;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game979;casino_game979;casino;rgpi;true;true;false;false;false;979;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game980;casino_game980;casino;rgpi;true;true;false;false;false;980;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game981;casino_game981;casino;rgpi;true;true;false;false;false;981;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game982;casino_game982;casino;rgpi;true;true;false;false;false;982;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game983;casino_game983;casino;rgpi;true;true;false;false;false;983;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game984;casino_game984;casino;rgpi;true;true;false;false;false;984;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game985;casino_game985;casino;rgpi;true;true;false;false;false;985;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game986;casino_game986;casino;rgpi;true;true;false;false;false;986;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game987;casino_game987;casino;rgpi;true;true;false;false;false;987;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game988;casino_game988;casino;rgpi;true;true;false;false;false;988;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game989;casino_game989;casino;rgpi;true;true;false;false;false;989;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game990;casino_game990;casino;rgpi;true;true;false;false;false;990;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game991;casino_game991;casino;rgpi;true;true;false;false;false;991;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game992;casino_game992;casino;rgpi;true;true;false;false;false;992;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game993;casino_game993;casino;rgpi;true;true;false;false;false;993;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game994;casino_game994;casino;rgpi;true;true;false;false;false;994;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game995;casino_game995;casino;rgpi;true;true;false;false;false;995;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game996;casino_game996;casino;rgpi;true;true;false;false;false;996;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game997;casino_game997;casino;rgpi;true;true;false;false;false;997;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game998;casino_game998;casino;rgpi;true;true;false;false;false;998;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game999;casino_game999;casino;rgpi;true;true;false;false;false;999;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1000;casino_game1000;casino;rgpi;true;true;false;false;false;1000;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1001;casino_game1001;casino;rgpi;true;true;false;false;false;1001;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1002;casino_game1002;casino;rgpi;true;true;false;false;false;1002;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1003;casino_game1003;casino;rgpi;true;true;false;false;false;1003;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1004;casino_game1004;casino;rgpi;true;true;false;false;false;1004;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1005;casino_game1005;casino;rgpi;true;true;false;false;false;1005;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1006;casino_game1006;casino;rgpi;true;true;false;false;false;1006;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1007;casino_game1007;casino;rgpi;true;true;false;false;false;1007;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1008;casino_game1008;casino;rgpi;true;true;false;false;false;1008;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1009;casino_game1009;casino;rgpi;true;true;false;false;false;1009;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1010;casino_game1010;casino;rgpi;true;true;false;false;false;1010;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1011;casino_game1011;casino;rgpi;true;true;false;false;false;1011;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1012;casino_game1012;casino;rgpi;true;true;false;false;false;1012;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1013;casino_game1013;casino;rgpi;true;true;false;false;false;1013;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1014;casino_game1014;casino;rgpi;true;true;false;false;false;1014;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1015;casino_game1015;casino;rgpi;true;true;false;false;false;1015;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1016;casino_game1016;casino;rgpi;true;true;false;false;false;1016;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1017;casino_game1017;casino;rgpi;true;true;false;false;false;1017;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1018;casino_game1018;casino;rgpi;true;true;false;false;false;1018;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1019;casino_game1019;casino;rgpi;true;true;false;false;false;1019;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1020;casino_game1020;casino;rgpi;true;true;false;false;false;1020;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1021;casino_game1021;casino;rgpi;true;true;false;false;false;1021;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1022;casino_game1022;casino;rgpi;true;true;false;false;false;1022;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1023;casino_game1023;casino;rgpi;true;true;false;false;false;1023;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1024;casino_game1024;casino;rgpi;true;true;false;false;false;1024;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1025;casino_game1025;casino;rgpi;true;true;false;false;false;1025;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1026;casino_game1026;casino;rgpi;true;true;false;false;false;1026;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1027;casino_game1027;casino;rgpi;true;true;false;false;false;1027;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1028;casino_game1028;casino;rgpi;true;true;false;false;false;1028;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1029;casino_game1029;casino;rgpi;true;true;false;false;false;1029;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1030;casino_game1030;casino;rgpi;true;true;false;false;false;1030;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1031;casino_game1031;casino;rgpi;true;true;false;false;false;1031;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1032;casino_game1032;casino;rgpi;true;true;false;false;false;1032;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1033;casino_game1033;casino;rgpi;true;true;false;false;false;1033;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1034;casino_game1034;casino;rgpi;true;true;false;false;false;1034;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1035;casino_game1035;casino;rgpi;true;true;false;false;false;1035;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1036;casino_game1036;casino;rgpi;true;true;false;false;false;1036;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1037;casino_game1037;casino;rgpi;true;true;false;false;false;1037;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1038;casino_game1038;casino;rgpi;true;true;false;false;false;1038;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1039;casino_game1039;casino;rgpi;true;true;false;false;false;1039;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1040;casino_game1040;casino;rgpi;true;true;false;false;false;1040;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1041;casino_game1041;casino;rgpi;true;true;false;false;false;1041;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1042;casino_game1042;casino;rgpi;true;true;false;false;false;1042;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1043;casino_game1043;casino;rgpi;true;true;false;false;false;1043;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1044;casino_game1044;casino;rgpi;true;true;false;false;false;1044;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1045;casino_game1045;casino;rgpi;true;true;false;false;false;1045;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1046;casino_game1046;casino;rgpi;true;true;false;false;false;1046;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1047;casino_game1047;casino;rgpi;true;true;false;false;false;1047;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1048;casino_game1048;casino;rgpi;true;true;false;false;false;1048;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1049;casino_game1049;casino;rgpi;true;true;false;false;false;1049;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1050;casino_game1050;casino;rgpi;true;true;false;false;false;1050;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
